Genre,Duration,Tempo,Strength,Contrast,Fore_Diff,Fore_Position
3,631.0,161.4990234375,0.9577600225567169,131.1740460261679,11.562976560521504,53.83141762452107
3,242.2,129.19921875,0.9563478681935923,2760.78044151935,29.95051222308115,60.34482758620689
3,241.4,143.5546875,1.0822864878191114,189.49522110679075,30.692029329919343,69.54022988505749
3,293.1,117.45383522727273,1.2378143454425,559.0469252754095,28.453791754115787,44.06130268199234
4,410.0,73.828125,1.0733489623570283,150.6260501448701,13.764781504508997,48.850574712643684
4,225.3,117.45383522727273,1.014313853799572,128.70617332852157,20.929087017482583,77.77777777777779
4,333.5,123.046875,1.0687145103195506,141.52622455992977,10.752974459611,77.77777777777777
4,254.5,151.99908088235293,1.1828096320003385,247.70944464230115,6.849660389876255,78.544061302682
4,235.1,161.4990234375,1.1391428842972842,160.14622321487843,9.380508628120362,41.95402298850575
4,226.7,123.046875,1.0991500817202657,186.69583996697887,12.660755154198151,83.33333333333333
4,268.5,143.5546875,1.0378908597780776,123.99655656397232,6.144331201372534,70.6896551724138
4,372.7,129.19921875,1.2755445455317704,3738.7626411839983,13.179045655710206,57.854406130268195
4,312.9,143.5546875,1.1481902013085263,198.45944986780754,18.908862047731812,48.27586206896552
4,254.9,103.359375,1.1375641794473144,172.78830632222497,24.215348943218075,89.27203065134101
4,257.4,89.10290948275862,1.0605132456948863,145.0901148554514,7.638969228590412,77.01149425287356
4,429.4,75.99954044117646,1.1683126096380547,415.089485003996,14.488845721410454,81.80076628352491
4,452.7,117.45383522727273,1.0772738779155318,199.13271318557432,33.303358025697484,58.23754789272031
4,336.3,129.19921875,1.1267318301349343,209.06432694599027,7.467003204994685,81.99233716475095
4,263.0,172.265625,1.2034543230813943,176.33631724595116,17.43619152226991,44.06130268199234
4,382.9,71.77734375,1.0095371389781898,148.15868128121258,9.647190618836794,81.80076628352491
4,291.8,107.666015625,1.097691043140752,144.6528595052736,9.348670525082905,68.00766283524904
4,459.8,86.1328125,0.9841248643335375,126.12490454644107,13.14262372246325,54.40613026819924
4,459.6,117.45383522727273,1.1068495328676355,230.8168673502351,20.12264352018981,50.19157088122605
4,250.4,129.19921875,1.1033388823740604,126.15888781060045,7.857127631164805,41.379310344827594
4,425.7,117.45383522727273,1.127204816089054,168.8844230305513,4.992542403354602,70.88122605363985
4,181.7,129.19921875,1.0451316757295677,120.02969658696266,20.199770133022415,89.6551724137931
4,232.7,172.265625,0.9905277140523306,123.10858104277129,17.149352492334383,72.41379310344827
4,243.0,103.359375,1.0652152318503874,171.37728744426383,6.216275139125818,68.5823754789272
4,307.1,112.34714673913044,1.0833431501986488,219.17915117465023,10.834130371996581,59.003831417624525
4,244.2,92.28515625,1.0943194859113774,185.56780328914633,7.500923284874182,53.63984674329502
4,231.0,151.99908088235293,1.0291562687302354,145.09893502972344,9.06923965013445,63.2183908045977
4,215.3,99.38401442307692,1.0764973266317344,178.12753240673473,7.939809607401885,48.65900383141763
4,223.5,107.666015625,1.0855175713268754,146.94771462692245,27.134673169856278,72.41379310344827
4,212.8,123.046875,1.1269392573040775,156.95360702231415,8.787541982843173,54.78927203065134
5,312.2,143.5546875,1.2228713447354689,172.5389381007916,65.29401567681991,80.84291187739463
5,358.1,103.359375,1.1554983571332134,245.68118386513623,21.504367311184293,69.92337164750957
5,302.4,151.99908088235293,1.1060594185083847,137.82980688389333,29.19706140343812,88.50574712643679
5,392.3,123.046875,1.2238608649288036,418.08237133723816,24.597223096388568,63.60153256704981
5,401.4,83.35433467741936,1.1954265815593312,231.36831909284464,150.0684351382544,67.24137931034483
5,461.3,112.34714673913044,1.2707417631842075,2133.6020679973144,29.813192977350283,79.11877394636015
5,355.7,161.4990234375,1.2532506208409684,178.85260555561186,35.79505294012998,71.0727969348659
5,333.1,103.359375,1.1853135534121113,364.94199638751775,15.157805419536393,64.94252873563218
5,320.2,117.45383522727273,1.235645170430933,147.03552390395814,25.18255154502035,57.08812260536397
5,371.9,89.10290948275862,1.2125834196913865,4844.834745238628,17.26515674010564,74.90421455938697
5,319.9,92.28515625,1.3608883793792548,949.5728688889945,9.605735597755327,61.68582375478928
5,283.7,135.99917763157896,1.2410230148826962,231.65033172502206,10.02258739690623,67.04980842911878
5,224.1,129.19921875,1.1118335302222877,131.54254526711105,12.884597976920997,84.86590038314176
5,168.5,80.74951171875,1.2793192543596497,223.8486442431498,31.70364362511822,86.97318007662835
5,363.9,80.74951171875,1.2812516818796686,764.1332639623193,9.022424536606684,55.36398467432951
5,329.3,89.10290948275862,1.2057840881159705,160.54948226065395,19.212207669561423,58.429118773946364
5,335.3,95.703125,1.1261697590501747,180.00245719250373,43.759994126364724,65.7088122605364
5,316.8,151.99908088235293,1.1888900212331956,253.26011169965219,29.242941971528044,70.49808429118774
5,416.0,89.10290948275862,1.165294532664744,282.72659218511905,31.429085355300526,64.75095785440612
5,290.7,135.99917763157896,1.1406481241848998,161.10026818638946,31.97561111390553,80.26819923371649
5,232.1,99.38401442307692,1.1425410716303614,152.671562755791,23.949774774066192,63.79310344827587
5,246.8,86.1328125,1.133831609393052,197.07536316188458,63.79513812865474,77.01149425287356
5,282.1,161.4990234375,1.2677949479111918,202.34322475102385,20.399973716513742,92.91187739463601
5,431.6,107.666015625,1.215214414071121,215.9236756138386,33.763944432498114,89.6551724137931
5,297.3,143.5546875,1.1182993699734527,180.18671240182664,9.416419536928487,57.66283524904215
5,206.9,172.265625,1.1161416253991279,134.30294805704654,27.241296482739944,95.97701149425289
5,299.9,89.10290948275862,1.0812242696884893,125.8623198073242,8.095822023415451,46.36015325670498
5,449.4,151.99908088235293,1.1063958253079418,143.54048166186956,22.250745022399194,90.4214559386973
5,249.1,143.5546875,1.2858996094314912,221.99698578828026,11.54243637870747,89.46360153256705
5,436.9,103.359375,1.139906081789946,157.41906099882627,41.582785945156616,75.67049808429118
5,228.9,135.99917763157896,1.0922454556113543,129.89882013484242,14.917447857923278,76.8199233716475
5,349.6,129.19921875,1.0968317739029205,176.91222185094242,14.61585896999372,69.54022988505747
5,339.7,151.99908088235293,1.1834664698565405,157.67491024839623,10.244612398373244,68.00766283524905
5,250.4,103.359375,1.1727387101202236,317.4988718387989,16.105602449352123,69.54022988505746
5,288.0,99.38401442307692,1.218533588569132,166.61825305099288,19.08290008053969,79.11877394636015
5,321.1,151.99908088235293,1.2257186704897742,190.56857086868902,25.754113974082255,50.191570881226056
5,293.3,172.265625,1.2581258272679028,177.958936070648,26.572996223832,85.05747126436783
5,360.4,161.4990234375,1.1932668151364407,185.46012410313125,22.357286434794585,78.9272030651341
5,416.1,172.265625,1.183892086796446,175.78536134847968,10.693358959467606,86.20689655172414
5,372.8,89.10290948275862,1.2440711381670235,179.02912558979742,18.629139386698444,76.4367816091954
5,317.5,107.666015625,1.1563182444783946,144.9370516273919,27.137876828248988,75.09578544061303
5,377.6,99.38401442307692,1.2080699883542507,177.46801346035326,12.054085375653061,78.35249042145593
5,343.6,151.99908088235293,1.204774460078478,195.88077271775677,16.40652017850358,80.45977011494253
5,183.3,161.4990234375,1.183317156952052,166.07730106194032,14.644231752609986,71.45593869731802
5,382.7,135.99917763157896,1.1685025785333063,193.66754241889285,50.84554088760677,49.80842911877395
5,410.2,172.265625,1.1668099018631357,170.57809986584599,11.535443686404658,82.18390804597702
5,338.6,172.265625,1.0905087917442349,167.62905715523002,12.746713368723052,72.22222222222221
5,339.3,99.38401442307692,1.2508513476794927,181.8995268788269,18.58373551185648,72.60536398467433
5,499.1,161.4990234375,1.1959088008946475,183.01930405338356,9.92184052509943,81.99233716475095
5,345.8,172.265625,1.157238754809375,562.4238878033491,20.985637180940333,65.70881226053639
5,511.4,143.5546875,1.1258323451347327,153.2916925097519,39.831563537195656,70.30651340996168
5,299.7,95.703125,1.2637451226310183,184.82458179180807,22.96367766157825,82.95019157088122
5,267.3,92.28515625,1.169534449418327,190.43034519901266,10.47081011638459,76.0536398467433
5,278.8,92.28515625,1.1942918002841216,171.01104818637265,17.420308392962056,75.86206896551725
5,355.4,89.10290948275862,1.1247821573426517,140.2452000128666,12.178331376062804,53.256704980842905
5,343.9,172.265625,1.223830300829691,153.93771916948526,31.698697580834263,76.4367816091954
5,615.7,184.5703125,1.1017753257386544,164.9658065975264,14.035339174854954,54.980842911877396
5,271.0,89.10290948275862,1.2195119902343476,189.821955937741,15.962707869844756,87.35632183908046
5,274.1,112.34714673913044,1.2689128664566585,171.55337891627383,15.563366726524377,92.52873563218391
5,303.6,103.359375,1.1836567539681841,160.03457104774958,9.227565844071401,72.60536398467433
